parcel_id,scenario,retreat_year,reason,sensitivity_scenario,scenario_label,slr_scenario,rent_method,beta,damage_threshold,owner_utility
75,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
76,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
77,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
78,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
79,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
80,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
81,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
82,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
83,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
84,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
85,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
86,Intermediate,101,never_floods,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
87,Intermediate,101,never_floods,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
88,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
89,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
90,Intermediate,101,never_floods,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
91,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
92,Intermediate,101,never_floods,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
93,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
94,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
95,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
96,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
97,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
98,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
99,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
100,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
101,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
102,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
103,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
104,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
105,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
106,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
107,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
108,Intermediate,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
109,Intermediate,NA,no_data,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
110,Intermediate,NA,no_data,utility_100k,Owner Utility +$100K/year,Intermediate,fixed_yield,0.97,0,100000
1,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
2,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
3,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
4,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
5,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
6,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
7,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
8,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
9,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
10,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
11,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
12,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
13,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
14,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
15,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
16,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
17,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
18,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
19,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
20,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
21,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
22,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
23,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
24,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
25,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
26,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
27,Intermediate_High,53,late,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
28,Intermediate_High,94,late,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
29,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
30,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
31,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
32,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
33,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
34,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
35,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
36,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
37,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
38,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
39,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
40,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
41,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
42,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
43,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
44,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
45,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
46,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
47,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
48,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
49,Intermediate_High,100,late,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
50,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
51,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
52,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
53,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
54,Intermediate_High,80,late,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
55,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
56,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
57,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
58,Intermediate_High,83,late,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
59,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
60,Intermediate_High,100,late,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
61,Intermediate_High,88,late,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
62,Intermediate_High,100,late,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
63,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
64,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
65,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
66,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
67,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
68,Intermediate_High,84,late,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
69,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
70,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
71,Intermediate_High,101,never_floods,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
72,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
73,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
74,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
75,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
76,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
77,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
78,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
79,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
80,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
81,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
82,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
83,Intermediate_High,73,late,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
84,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
85,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
86,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
87,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
88,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
89,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
90,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
91,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
92,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
93,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
94,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
95,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
96,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
97,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
98,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
99,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
100,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
101,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
102,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
103,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
104,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
105,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
106,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
107,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
108,Intermediate_High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
109,Intermediate_High,NA,no_data,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
110,Intermediate_High,NA,no_data,utility_100k,Owner Utility +$100K/year,Intermediate_High,fixed_yield,0.97,0,100000
1,High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,High,fixed_yield,0.97,0,100000
2,High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,High,fixed_yield,0.97,0,100000
3,High,87,late,utility_100k,Owner Utility +$100K/year,High,fixed_yield,0.97,0,100000
4,High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,High,fixed_yield,0.97,0,100000
5,High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,High,fixed_yield,0.97,0,100000
6,High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,High,fixed_yield,0.97,0,100000
7,High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,High,fixed_yield,0.97,0,100000
8,High,101,no_retreat_needed,utility_100k,Owner Utility +$100K/year,High,fixed_yield,0.97,0,100000
